Fecha,Muestra,Condición,Tratamiento,Repetición,%MS,KgMS/ha,REG. DE LAB.,% N,% FDA ,% FDN ,KgN/ha,INN,Origen del dato
2025-10-20,86,Riego,M5,R1,23.4,9271,261401,2.048823658826087,37.53048252002913,46.86350770521018,189.94644140976652,0.8704500390052089,Medido
2025-10-20,87,Riego,M3,R2,26.8,11042,261402,1.121844478994266,36.12089584850692,45.38284516196667,123.87406737054687,0.50404196418406,Medido
2025-10-20,88,Riego,M2,R2,24.9,11584,261403,1.51784609726332,38.4888273852877,47.93497117098229,175.827291906983,0.692502326142054,Medido
2025-10-20,89,Riego,M4,R2,23.7,10510,261404,1.812435474865005,38.00061179898033,53.74632665897893,190.48696840831204,0.8015565840673988,Medido
2025-10-20,90,Riego,M0,R2,30.1,5916,261405,1.032166108296972,34.25619360701776,62.65758293020191,61.062946966848855,0.37980210744040066,Medido
2025-10-20,91,Riego,M1,R2,20.9,13197,261406,1.632440730895899,38.40713037144938,47.73564943914457,215.43320325633178,0.7765121478086398,Medido
2025-10-20,92,Riego,M5,R2,22.6,9548,261407,2.324349452496782,37.33036416605973,46.31065730160394,221.92888572439273,0.9968553780209809,Medido
2025-10-20,93,Riego,M3,R3,27.1,14850,261408,1.36750895564806,38.02761107064822,47.41206520599644,203.0750799137369,0.6755249701569871,Medido
2025-10-20,94,Riego,M4,R3,25.2,14497,261409,1.820277633448685,36.76123270211217,46.46361358632981,263.8856485210558,0.8922887138486303,Medido
2025-10-20,95,Riego,M0,R3,28.7,5555,261410,1.114610896567865,34.35201201747997,43.25517978823776,61.9166353043449,0.40195825051154477,Medido
2025-10-20,96,Riego,M1,R3,21.3,11564,261411,1.556919939147734,38.53041545645426,67.6702790940207,180.04222176304395,0.7099367037289538,Medido
2025-10-20,97,Riego,M5,R3,21.9,9359,261412,1.873928628985071,37.51711580480699,46.75039417129678,175.3809803867128,0.7985557330504178,Medido
2025-10-20,98,Riego,M2,R3,27.1,12420,261413,1.255630660180216,37.0515750182083,46.55561379599538,155.94932799438283,0.5857868053504389,Medido
2025-10-20,99,Riego,M1,R4,22.6,15748,261414,1.501133791397095,39.56281864530226,48.80388405493238,236.39854946921454,0.755597119920911,Medido
2025-10-20,100,Riego,M0,R4,29.5,6677,261415,1.023506799806075,34.74298984042825,62.98881822636826,68.33954902305162,0.39148536857729654,Medido
2025-10-20,101,Riego,M5,R4,23.5,12688,261416,1.90427398231272,37.91970138383103,47.82997064681832,241.6142828758379,0.8944869539695444,Medido
2025-10-20,102,Riego,M4,R4,23.4,10197,261417,1.828147182239163,39.28532410779316,49.24362721459272,186.41616817292746,0.800720770612242,Medido
2025-10-20,103,Riego,M3,R4,27.9,9785,261418,1.299451995252186,36.9061835396941,46.02640109026103,127.1513777354264,0.561692297618667,Medido
2025-10-20,104,Riego,M2,R4,29.3,14094,261419,1.385858682314392,36.13387654770576,45.39283467868749,195.32292268539038,0.6732380836500443,Medido
